symbol,shortName,exchange,bucket,marketCap,sector_name,industry_name
MRRDF,MERIDIAN MNG PLC,OQX,small,586500288.0,Basic Materials,Other Industrial Metals & Mining
HNST,"The Honest Company, Inc.",NMS,small,585772672.0,Consumer Defensive,Household & Personal Products
PPLFF,PT Perusahaan Perkebunan London,PNK,small,585698496.0,Consumer Defensive,Farm Products
AGXKF,Anglo Asian Mining Plc.,PNK,small,583756288.0,Basic Materials,Gold
SLI,Standard Lithium Ltd.,ASE,small,583739520.0,Basic Materials,Other Industrial Metals & Mining
YNGFF,YANGZIJIANG FINANCIAL HOLDING L,PNK,small,583671552.0,Financial Services,Asset Management
IHRT,"iHeartMedia, Inc.",NMS,small,583448256.0,Communication Services,Broadcasting
SPSTY,"Singapore Post, Ltd.",PNK,small,583377600.0,Industrials,Integrated Freight & Logistics
SPPJY,Sappi Ltd.,OQX,small,582799104.0,Basic Materials,Paper & Paper Products
AAYYY,AUSTRALIAN AGRICULTURAL COMPANY,PNK,small,582272640.0,Consumer Defensive,Farm Products
CTJHF,Citic Resources Holdings Ltd.,PNK,small,581471808.0,Energy,Oil & Gas Refining & Marketing
CPXGF,"Cineplex, Inc.",PNK,small,581351680.0,Communication Services,Entertainment
OMLAF,Ooh Media Ltd.,PNK,small,581032960.0,Communication Services,Advertising Agencies
SGLFF,Sgl Group,PNK,small,580787136.0,Basic Materials,Chemicals
RHNO,RHINO RESOURCE PARTNERS LP,PNK,small,579637248.0,Financial Services,Capital Markets
MMGRF,MOMENTUM GROUP AB,PNK,small,577914176.0,Industrials,Industrial Distribution
DNUT,"Krispy Kreme, Inc.",NMS,small,576964928.0,Consumer Defensive,Grocery Stores
SGLLF,,PNK,small,576843200.0,Consumer Defensive,Farm Products
YEXT,"Yext, Inc.",NYQ,small,574421696.0,Technology,Software - Infrastructure
TKFHY,Tekfen Holding A.S.,PNK,small,574077696.0,Basic Materials,Agricultural Inputs
WCCB,West Coast Community Bancorp,OQX,small,574050368.0,Financial Services,Banks - Regional
ASAGF,AUSTRALIAN AGRICULTURAL COMPANY,PNK,small,572628352.0,Consumer Defensive,Farm Products
LAES,SEALSQ Corp,NMS,small,572529152.0,Technology,Semiconductors
EHMEF,GOEASY LTD,PNK,small,572242112.0,Financial Services,Credit Services
TMOAF,Tomtom NV,PNK,small,571764096.0,Technology,Software - Application
NLLRF,NIPPON PILLAR PACKING CO,PNK,small,571530368.0,Industrials,Specialty Industrial Machinery
ADUR,Aduro Clean Technologies Inc.,NCM,small,570639168.0,Industrials,Pollution & Treatment Controls
JFKOF,JAFCO GROUP CO LTD,PNK,small,568723456.0,Financial Services,Asset Management
RWSPF,RWS HOLDINGS PLC,PNK,small,567879872.0,Technology,Information Technology Services
PXGYF,Pax Global Technology Ltd,PNK,small,566923328.0,Industrials,Business Equipment & Supplies
DCBO,Docebo Inc.,NMS,small,565906240.0,Technology,Software - Application
NPACF,QUADIENT,PNK,small,565634368.0,Technology,Software - Application
IDPUF,IDP EDUCATION LIMITED,PNK,small,565022528.0,Consumer Defensive,Education & Training Services
WAORF,,PNK,small,565017280.0,Basic Materials,Copper
SISAF,SIPEF N.V.,PNK,small,564329280.0,Consumer Defensive,Farm Products
TLRY,"Tilray Brands, Inc.",NMS,small,564197376.0,Healthcare,Drug Manufacturers - Specialty & Generic
FBDHY,F.B.D.HLDGS UNSP ADR EACH REPR ,PNK,small,564186816.0,Financial Services,Insurance - Property & Casualty
OCUTF,OCUMENSION THERAPEUTICS,PNK,small,562745280.0,Healthcare,Biotechnology
MDDCF,MEDIA DO CO LTD,PNK,small,562258496.0,Communication Services,Publishing
AUTL,Autolus Therapeutics plc,NMS,small,561562304.0,Healthcare,Biotechnology
SGPPY,"Spar Group, Ltd.",PNK,small,560421440.0,Consumer Defensive,Food Distribution
SFIX,"Stitch Fix, Inc.",NMS,small,560388544.0,Consumer Cyclical,Apparel Retail
PRME,"Prime Medicine, Inc.",NGM,small,558640704.0,Healthcare,Biotechnology
HUYA,HUYA Inc.,NYQ,small,558392640.0,Communication Services,Entertainment
DBIN,"Dacotah Banks, Inc.",OQX,small,557745600.0,Financial Services,Banks - Regional
SSHLF,SUNAC SERVICES HLDGS,PNK,small,557638464.0,Real Estate,Real Estate Services
MTYFF,"MTY Food Group, Inc.",PNK,small,557329152.0,Consumer Cyclical,Restaurants
RNRTY,Reunert Ltd.,PNK,small,557034688.0,Industrials,Electrical Equipment & Parts
URG,Ur Energy Inc,ASE,small,556264576.0,Energy,Uranium
BDN,Brandywine Realty Trust,NYQ,small,556257728.0,Real Estate,REIT - Office
PKRKY,,PNK,small,556208896.0,Basic Materials,Steel
RYBIF,Ryobi Ltd.,PNK,small,553484800.0,Industrials,Metal Fabrication
ZNZNF,Zinzino Holding AB,PNK,small,553219776.0,Consumer Defensive,Packaged Foods
BYAGF,Banyan Gold Corp.,OQB,small,552633088.0,Basic Materials,Gold
PPLFY,PT Perusahaan Perkebunan London,PNK,small,552417088.0,Consumer Defensive,Farm Products
SOLLY,"Shui on Land, Ltd.",PNK,small,551805120.0,Real Estate,Real Estate - Development
IOBCF,Ion Beam Applications S.A.,PNK,small,551764032.0,Healthcare,Medical Devices
GTN,"Gray Media, Inc.",NYQ,small,551705472.0,Communication Services,Broadcasting
TMOAY,Tomtom NV,PNK,small,550481024.0,Technology,Software - Application
STTFF,SMARTONE TELECOMMUNICATIONS HLD,PNK,small,550035392.0,Communication Services,Telecom Services
LKTEF,,PNK,small,549986240.0,Industrials,Specialty Industrial Machinery
KACPF,KOA CORPORATION,PNK,small,549632000.0,Technology,Electronic Components
GAMI,"GAMCO Investors, Inc.",OQX,small,549165632.0,Financial Services,Asset Management
PSGTY,Pt Semen Indonesia (Persero) Tb,PNK,small,548946880.0,Basic Materials,Building Materials
BOIRF,Boiron,PNK,small,546911680.0,Healthcare,Drug Manufacturers - Specialty & Generic
THXPF,THOR EXPLORATION LTD.,PNK,small,546589952.0,Basic Materials,Gold
KSTOF,KISTOS HOLDINGS PLC,PNK,small,546491392.0,Energy,Oil & Gas E&P
BRSGF,Queens Rd Cap Invt Ltd.,PNK,small,546419776.0,Financial Services,Asset Management
CTKB,"Cytek Biosciences, Inc.",NMS,small,545929664.0,Healthcare,Medical Devices
FNEDF,FASTNED B V,PNK,small,544995840.0,Consumer Cyclical,Specialty Retail
WRN,Western Copper and Gold Corpora,ASE,small,543776640.0,Basic Materials,Other Industrial Metals & Mining
MRETF,Martinrea International Inc.,PNK,small,543754496.0,Consumer Cyclical,Auto Parts
CCLHF,C C LAND HOLDINGS LIMITED,PNK,small,543526848.0,Real Estate,Real Estate - Development
CRPIF,,PNK,small,543207424.0,Real Estate,REIT - Healthcare Facilities
BJTRF,BEIJING TONG REN TANG CHINESE M,PNK,small,542775680.0,Healthcare,Drug Manufacturers - Specialty & Generic
BTEAF,Beneteau SA,PNK,small,541328704.0,Consumer Cyclical,Recreational Vehicles
VALN,Valneva SE,NMS,small,541234112.0,Healthcare,Biotechnology
SKYC,Sky Constant Century Inc.,OID,small,541230656.0,Financial Services,Capital Markets
BAIGF,BAIRONG INC,PNK,small,539498496.0,Technology,Software - Infrastructure
AICXF,,PNK,small,539070464.0,Industrials,Farm & Heavy Construction Machinery
GAU,Galiano Gold Inc.,ASE,small,538100352.0,Basic Materials,Gold
PKSHF,,PNK,small,537599296.0,Technology,Software - Infrastructure
ECRAF,Ecora Royalties PLC,OQX,small,536325024.0,Basic Materials,Other Industrial Metals & Mining
NIKA,NIKA PHARMACEUTICALS INC.,OQB,small,534760096.0,Healthcare,Drug Manufacturers - Specialty & Generic
AMCUF,,PNK,small,534472160.0,Real Estate,Real Estate - Development
HKD,AMTD Digital Inc.,NYQ,small,534274912.0,Technology,Software - Application
WCHS,WINCHESTER HLDG GROUP,OID,small,533020928.0,Consumer Cyclical,Auto Manufacturers
SLDP,"Solid Power, Inc.",NMS,small,531662208.0,Consumer Cyclical,Auto Parts
PVARF,PORVAIR PLC,PNK,small,531485792.0,Industrials,Pollution & Treatment Controls
ALHPF,,PNK,small,530522944.0,Basic Materials,Aluminum
WEDXF,Westaim Corporation (The),PNK,small,529339776.0,Financial Services,Asset Management
HELFY,Hellofresh SE,PNK,small,529218944.0,Consumer Defensive,Grocery Stores
HMBRF,,PNK,small,528731744.0,Real Estate,REIT - Diversified
TSHMY,Shibaura Machine Co Ltd.,PNK,small,528274240.0,Industrials,Specialty Industrial Machinery
SIGRF,SLIGRO FOOD GROUP,PNK,small,528201792.0,Consumer Defensive,Food Distribution
AECLY,AECI ADR-EACH CNV INTO 1 ORD ZA,PNK,small,527588864.0,Basic Materials,Specialty Chemicals
FBDHF,F.B.D.HLDGS,PNK,small,526142656.0,Financial Services,Insurance - Property & Casualty
YUXXF,YUEXIU REAL ESTATE INVESTMENT T,PNK,small,525896928.0,Real Estate,REIT - Office
FNCSF,North American Financial 15 Spl,PNK,small,525758976.0,Financial Services,Asset Management
FWEDF,Fireweed Metals Corp.,OQX,small,525747712.0,Basic Materials,Other Industrial Metals & Mining
SBIGY,SABRE INSURANCE GROUP PLC UNSPO,PNK,small,525728832.0,Financial Services,Insurance Brokers
MKKOF,MARIMEKKO OYJ,PNK,small,524638688.0,Consumer Cyclical,Apparel Manufacturing
PBBGF,DEUTSCHE PFANDBRIEFBANK AG,PNK,small,524453728.0,Financial Services,Mortgage Finance
NRTZF,Noritz Corp.,PNK,small,524011616.0,Industrials,Building Products & Equipment
RMLFF,Rusoro Mining Ltd.,PNK,small,523895168.0,Basic Materials,Gold
ASYTF,,PNK,small,523717312.0,Industrials,Engineering & Construction
HVT-A,"Haverty Furniture Companies, In",NYQ,small,523098976.0,Consumer Cyclical,Home Improvement Retail
ORENF,Origin Enterprises PLC,PNK,small,522386400.0,Basic Materials,Agricultural Inputs
ITRG,Integra Resources Corp.,ASE,small,521126400.0,Basic Materials,Other Precious Metals & Mining
BWEL,Boswell (J.G.) Co.,PNK,small,519709184.0,Basic Materials,Agricultural Inputs
SCWTF,SCHWEITER TECHNOLOGIES AG,PNK,small,519388352.0,Industrials,Building Products & Equipment
ELLKY,Ellaktor SA,PNK,small,519247488.0,Industrials,Engineering & Construction
PGINF,PRESTIGE INTERNATIONAL INC,PNK,small,518896640.0,Industrials,Specialty Business Services
TRUBF,TRUECALLER AB,PNK,small,517766720.0,Technology,Software - Application
WTI,"W&T Offshore, Inc.",NYQ,small,517734304.0,Energy,Oil & Gas E&P
GSHRF,GOLD X2 MINING INC.,PNK,small,517683680.0,Basic Materials,Gold
BAK,Braskem SA,NYQ,small,517434688.0,Basic Materials,Chemicals
MABHF,MORTGAGE ADVICE BUREAU (HLDGS) ,PNK,small,517372608.0,Financial Services,Mortgage Finance
HBGRF,Heidelberger Druckmaschinen AG,PNK,small,517371744.0,Industrials,Specialty Industrial Machinery
GEMI,"Gemini Space Station, Inc.",NMS,small,517110144.0,Financial Services,Capital Markets
CURHF,CURVES HOLDINGS CO LTD,PNK,small,516639456.0,Consumer Cyclical,Leisure
BJBJ,,OID,small,515480384.0,Financial Services,Shell Companies
HBGRY,Heidelberger Druckmaschinen AG,PNK,small,515067936.0,Industrials,Specialty Industrial Machinery
BOTRF,CHINA EVERBRIGHT WATER LIMITED,PNK,small,514957856.0,Utilities,Utilities - Regulated Water
NMAKF,NEMAK S A B DE C V,PNK,small,514841344.0,Consumer Cyclical,Auto Parts
MXLLF,MAXELL LTD,PNK,small,513845568.0,Technology,Consumer Electronics
RCLFF,RCL FOODS LIMITED,PNK,small,513837280.0,Consumer Defensive,Packaged Foods
AMGDF,Aston Martin Lagonda Global Hol,PNK,small,513549568.0,Consumer Cyclical,Auto Manufacturers
ECC,Eagle Point Credit Company Inc.,NYQ,small,512970048.0,Financial Services,Asset Management
MTSZF,,PNK,small,512929312.0,Basic Materials,Other Precious Metals & Mining
TOI,"The Oncology Institute, Inc.",NCM,small,512912480.0,Healthcare,Medical Care Facilities
VREOF,VIREO GROWTH INC.,OQX,small,512565728.0,Healthcare,Drug Manufacturers - Specialty & Generic
SRGGF,SRG GLOBAL LTD,PNK,small,512301792.0,Industrials,Engineering & Construction
MHCUF,Flagship Communities Real Estat,OQX,small,512079104.0,Real Estate,REIT - Residential
CTAGY,CAPITA PLC UNSP ADR EACH REPR 4,PNK,small,512060928.0,Industrials,Specialty Business Services
JPPPF,,PNK,small,511481728.0,Basic Materials,Paper & Paper Products
AMFN,American Fusion Inc.,OID,small,511180576.0,Basic Materials,Specialty Chemicals
EACO,EACO Corp.,OID,small,510515584.0,Technology,Electronics & Computer Distribution
FRUYF,,PNK,small,509697568.0,Technology,Electronic Components
EVGO,EVgo Inc.,NMS,small,508452160.0,Consumer Cyclical,Specialty Retail
NHOXF,NEDERMAN HOLDING AB,PNK,small,508109344.0,Industrials,Specialty Industrial Machinery
CCGPY,C&C Group Plc,PNK,small,507212928.0,Consumer Defensive,Beverages - Brewers
NNXXY,Nexity SA,PNK,small,506854400.0,Real Estate,Real Estate - Diversified
FILAF,,PNK,small,505479136.0,Industrials,Business Equipment & Supplies
FIP,FTAI Infrastructure Inc.,NMS,small,504558368.0,Industrials,Conglomerates
PMMFF,,PNK,small,504063008.0,Financial Services,Credit Services
FCCN,Spectral Capital Corp.,OQB,small,503538720.0,Technology,Information Technology Services
HKHC,Horizon Kinetics Holding Corpor,OQX,small,503153696.0,Financial Services,Asset Management
DDL,Dingdong (Cayman) Limited,NYQ,small,502911360.0,Consumer Defensive,Grocery Stores
NCCGF,"NCC Group Plc, Manchester",PNK,small,502585952.0,Technology,Software - Infrastructure
AXG,Solowin Holdings,NCM,small,502069920.0,Financial Services,Capital Markets
ZRSEF,DOCMORRIS AG,PNK,small,501446624.0,Healthcare,Pharmaceutical Retailers
JBPHF,JACOBIO PHARMACEUTICALS GRP CO ,PNK,small,500828672.0,Healthcare,Biotechnology
GRDLF,,PNK,small,499449024.0,Industrials,Integrated Freight & Logistics
CFCGF,CAFE DE CORAL HLDGS,PNK,small,498921088.0,Consumer Cyclical,Restaurants
NPACY,Quadient SA,PNK,small,497943136.0,Technology,Software - Application
AIIO,Robo.ai Inc.,NCM,small,497497216.0,Consumer Cyclical,Auto Manufacturers
AMXEF,Amex Gold Mining Inc,OQX,small,496919520.0,Basic Materials,Gold
BLCAF,,PNK,small,496822752.0,Basic Materials,Gold
INRLF,Valneva SE,PNK,small,496301472.0,Healthcare,Biotechnology
PROK,ProKidney Corp.,NCM,small,495377760.0,Healthcare,Biotechnology
TPLWF,Temple & Webster Group Ltd.,PNK,small,495323584.0,Consumer Cyclical,Specialty Retail
EGTIF,Eguarantee Inc.,PNK,small,495245824.0,Financial Services,Credit Services
NCHNF,,PNK,small,494959168.0,Technology,Electronic Components
SMOPF,SMARTOPTICS GROUP AS,PNK,small,494639648.0,Technology,Communication Equipment
CYYHF,CHINA YONGDA AUTOMOBILES SER,PNK,small,494368640.0,Consumer Cyclical,Auto & Truck Dealerships
AQST,"Aquestive Therapeutics, Inc.",NGM,small,494339968.0,Healthcare,Drug Manufacturers - Specialty & Generic
SIUAF,STABILUS SE,PNK,small,494000000.0,Industrials,Specialty Industrial Machinery
CGPZF,C&C Group Plc,PNK,small,493703616.0,Consumer Defensive,Beverages - Brewers
KNNCF,KH NEOCHEM CO LTD.,PNK,small,492571232.0,Basic Materials,Chemicals
GOGO,Gogo Inc.,NMS,small,492571040.0,Communication Services,Telecom Services
PBAM,"Private Bancorp of America, Inc",NMS,small,491321952.0,Financial Services,Banks - Regional
GBDMF,GLOBAL DOMINION ACCESS SA,PNK,small,491297920.0,Technology,Information Technology Services
OVID,Ovid Therapeutics Inc.,NCM,small,490863488.0,Healthcare,Biotechnology
NSEIF,,PNK,small,490845536.0,Consumer Cyclical,Auto Parts
SCTX,Scribe Therapeutics Inc.,NGM,small,490474048.0,Healthcare,Biotechnology
TSVNF,TEAM17 GROUP PLC,PNK,small,489922400.0,Communication Services,Electronic Gaming & Multimedia
GUKYF,Gulf Keystone Petroleum Ltd.,PNK,small,489247584.0,Energy,Oil & Gas E&P
QNC,Quantum eMotion Corp.,ASE,small,489194368.0,Technology,Software - Infrastructure
PYPTF,PAYPOINT,PNK,small,489054080.0,Technology,Software - Infrastructure
VARXF,BOE VARITRONIX LTD,PNK,small,488867200.0,Technology,Electronic Components
KMRCF,Komori Corp.,PNK,small,488176992.0,Industrials,Specialty Industrial Machinery
DURCF,DURATEC LTD.,PNK,small,487922880.0,Industrials,Engineering & Construction
BHHOF,BOOHOO GROUP PLC,PNK,small,487632416.0,Consumer Cyclical,Internet Retail
BNNLF,BANNERMAN ENERGY LTD.,OQX,small,486279104.0,Energy,Uranium
HXGCF,Hexagon Composites ASA,PNK,small,486152128.0,Consumer Cyclical,Packaging & Containers
FGOVF,FREEGOLD LIMITED,OQX,small,485269472.0,Basic Materials,Other Industrial Metals & Mining
NOEJF,NORMA GROUP SE,PNK,small,484640064.0,Industrials,Tools & Accessories
PSGTF,SEMEN INDONESIA (PERSERO)TBK,PNK,small,483973280.0,Basic Materials,Building Materials
LNKLF,LINKLOGIS INC,PNK,small,483657216.0,Technology,Software - Infrastructure
CHRCF,,PNK,small,483521888.0,Technology,Software - Application
MRTPY,Marston's plc.,PNK,small,482944000.0,Consumer Cyclical,Restaurants
WJXFF,Wajax Corp.,PNK,small,482643648.0,Industrials,Industrial Distribution
PCTNF,PICTON PROPERTY INCOME LIMITED,PNK,small,482107968.0,Real Estate,REIT - Diversified
CFRLF,CHINA AIRCRAFT LEASING GP HLDGS,PNK,small,481920256.0,Industrials,Rental & Leasing Services
SBOEF,SCHOELLER BLECKMANN OILFIELD,PNK,small,481609248.0,Energy,Oil & Gas Equipment & Services
BTBT,"Bit Digital, Inc.",NCM,small,481519008.0,Financial Services,Capital Markets
ELVA,Electrovaya Inc.,NCM,small,480717632.0,Industrials,Electrical Equipment & Parts
MGMNF,Magna Mining Inc.,OQX,small,479078240.0,Basic Materials,Other Industrial Metals & Mining
IGGGF,IGG INC,PNK,small,478222720.0,Communication Services,Electronic Gaming & Multimedia
TIHRF,Tharisa Plc,PNK,small,478212640.0,Basic Materials,Other Precious Metals & Mining
UTDAY,UNITED ARROWS LTD UNSPON ADR EA,PNK,small,478095456.0,Consumer Cyclical,Apparel Retail
REVXF,REVENIO GROUP OYJ,PNK,small,477384352.0,Healthcare,Medical Devices
CFWFF,Calfrac Well Services Ltd.,PNK,small,477240096.0,Energy,Oil & Gas Equipment & Services
KSRBF,KOSSAN RUBBER INDUSTRIES,PNK,small,476318400.0,Healthcare,Medical Instruments & Supplies
ANSC,Agriculture & Natural Solutions,NGM,small,475715840.0,Financial Services,Shell Companies
BSRTF,Bsr Real Estate Invt Tr,PNK,small,474860448.0,Real Estate,REIT - Residential
FFMR,First Farmers Financial Corp,OQX,small,474760832.0,Financial Services,Banks - Regional
WRDLY,Worldline SA,PNK,small,473863936.0,Technology,Software - Infrastructure
LEXLF,,OQB,small,473861056.0,Basic Materials,Gold
CERS,Cerus Corporation,NGM,small,473583488.0,Healthcare,Medical Devices
MOPLF,MOLINOS RIO DE LA PLATA,PNK,small,473325504.0,Consumer Defensive,Packaged Foods
OSKXF,OSAKA STEEL CO LTD,PNK,small,473012128.0,Basic Materials,Steel
UARWF,,PNK,small,472298720.0,Consumer Cyclical,Apparel Retail
DDMGF,,PNK,small,472008192.0,Industrials,Specialty Industrial Machinery
GSKRF,Goldsky Resources Corp.,OQX,small,471692320.0,Basic Materials,Other Precious Metals & Mining
RMNI,"Rimini Street, Inc.",NGM,small,471447808.0,Technology,Software - Application
BSXGF,Belo Sun Mining Corp.,OQX,small,471430656.0,Basic Materials,Gold
HAPYF,HAPPINET CORP,PNK,small,471024384.0,Consumer Cyclical,Specialty Retail
NDDLF,,PNK,small,470744096.0,Technology,Information Technology Services
CMTUF,COMTURE CORPORATION,PNK,small,470744064.0,Technology,Information Technology Services
BVSFF,BRAVURA SOLUTIONS LTD,PNK,small,470714944.0,Technology,Software - Application
ACTG,Acacia Research Corporation,NMS,small,470368416.0,Industrials,Business Equipment & Supplies
SHVTF,SELECT HARVESTS,PNK,small,469565152.0,Consumer Defensive,Packaged Foods
BRLGF,DOMINION LENDING CTRS INC.,PNK,small,469146752.0,Financial Services,Mortgage Finance
CLKXF,TWC Enterprises Ltd.,PNK,small,469040000.0,Consumer Cyclical,Leisure
AFGZF,,PNK,small,469012416.0,Industrials,Staffing & Employment Services
PRVFF,PRO REAL ESTATE INVT TR,PNK,small,468962144.0,Real Estate,REIT - Industrial
BHOOY,Boohoo Group Plc,PNK,small,468756288.0,Consumer Cyclical,Internet Retail
DPCDF,DPC DASH LTD,PNK,small,467248320.0,Consumer Cyclical,Restaurants
ADCNF,ADICON HOLDINGS LTD,PNK,small,466598304.0,Healthcare,Diagnostics & Research
VNTEF,,PNK,small,466556000.0,Real Estate,Real Estate - Development
REAX,"The Real Brokerage, Inc.",NCM,small,466400480.0,Real Estate,Real Estate Services
CHRRF,"Chorus Aviation, Inc.",PNK,small,466307776.0,Industrials,Airports & Air Services
SCPPF,S4 Capital PLC,PNK,small,466102912.0,Communication Services,Advertising Agencies
FKCIF,FUKUI COMPUTER HOLDINGS INC,PNK,small,466097312.0,Technology,Software - Application
BLSM,"BlossomHill Therapeutics, Inc.",NMS,small,465298560.0,Healthcare,Biotechnology
FTGFF,Firan Technology Group Corporat,OQX,small,464449056.0,Industrials,Aerospace & Defense
GYYMF,GYM GROUP PLC,PNK,small,464374496.0,Consumer Cyclical,Leisure
